China,CHN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,0,0,0,0,0,0,0,0,0,0,0,0,65.50508881,0,0,0,0,0,0,0,77.78505707,0,0,0,0,0,0,0,0,0,90.92021,0,0,0,0,0,0,0,0,0,95.12448,0,0,0,0,0,0,0,0
China,CHN,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,51.1368103,0,0,0,0,0,0,0,68.07208252,0,0,0,0,0,0,0,0,0,86.5266,0,0,0,0,0,0,0,0,0,92.71123,0,0,0,0,0,0,0,0
China,CHN,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,0,0,0,0,0,0,0,0,0,0,0,0,0.645730019,0,0,0,0,0,0,0,0.782209992,0,0,0,0,0,0,0,0,0,0.90951,0,0,0,0,0,0,0,0,0,0.95108,0,0,0,0,0,0,0,0
China,CHN,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,79.19178009,0,0,0,0,0,0,0,87.02497864,0,0,0,0,0,0,0,0,0,95.13525,0,0,0,0,0,0,0,0,0,97.47946,0,0,0,0,0,0,0,0
China,CHN,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.20254135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,All staff compensation as % of total expenditure in pre-primary public institutions (%),UIS.XSPENDP.0.FDPUB.FNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.76665878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,All staff compensation as % of total expenditure in primary public institutions (%),UIS.XSPENDP.1.FDPUB.FNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.04244995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.43093109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,All staff compensation as % of total expenditure in secondary public institutions (%),UIS.XSPENDP.23.FDPUB.FNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.98414993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,All staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.68093109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,All staff compensation as % of total expenditure in upper secondary public institutions (%),UIS.XSPENDP.3.FDPUB.FNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.95746994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. 15 years of experience,OECD.TSAL.2.E15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952.380975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834.920656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Top of scale,OECD.TSAL.2.ETOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595.238122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,Annual statutory teacher salaries in public institutions in USD. Primary. 15 years of experience,OECD.TSAL.1.E15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952.380975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834.920656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,Annual statutory teacher salaries in public institutions in USD. Primary. Top of scale,OECD.TSAL.1.ETOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595.238122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 15 years of experience,OECD.TSAL.3.E15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952.380975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834.920656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Top of scale,OECD.TSAL.3.ETOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595.238122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE,2.52,0,0,0,0,2.94,0,0,0,0,3.46,0,0,0,0,3.88,0,0,0,0,4.16,0,0,0,0,4.31,0,0,0,0,4.43,0,0,0,0,4.68,0,0,0,0,4.9,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,2.99,0,0,0,0,3.4,0,0,0,0,3.93,0,0,0,0,4.14,0,0,0,0,4.23,0,0,0,0,4.55,0,0,0,0,4.81,0,0,0,0,4.96,0,0,0,0,5.07,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 15-19, female",BAR.PRM.SCHL.1519.FE,4.96,0,0,0,0,5.05,0,0,0,0,5.39,0,0,0,0,5.5,0,0,0,0,5.49,0,0,0,0,4.77,0,0,0,0,4.89,0,0,0,0,4.95,0,0,0,0,4.98,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 15-19, total",BAR.PRM.SCHL.1519,4.58,0,0,0,0,4.66,0,0,0,0,5.47,0,0,0,0,5.6,0,0,0,0,5.43,0,0,0,0,4.76,0,0,0,0,4.87,0,0,0,0,4.91,0,0,0,0,4.94,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE,4.41,0,0,0,0,4.52,0,0,0,0,5.07,0,0,0,0,5.33,0,0,0,0,5.35,0,0,0,0,5.5,0,0,0,0,4.73,0,0,0,0,4.89,0,0,0,0,4.93,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024,4.79,0,0,0,0,4.85,0,0,0,0,5.28,0,0,0,0,5.12,0,0,0,0,5.24,0,0,0,0,5.59,0,0,0,0,4.76,0,0,0,0,4.88,0,0,0,0,4.91,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE,1.6,0,0,0,0,2.12,0,0,0,0,2.66,0,0,0,0,3.14,0,0,0,0,3.6,0,0,0,0,3.97,0,0,0,0,4.24,0,0,0,0,4.54,0,0,0,0,4.81,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP,2.24,0,0,0,0,2.76,0,0,0,0,3.25,0,0,0,0,3.55,0,0,0,0,3.75,0,0,0,0,4.3,0,0,0,0,4.76,0,0,0,0,4.94,0,0,0,0,5.07,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE,3.89,0,0,0,0,4.41,0,0,0,0,4.52,0,0,0,0,5.03,0,0,0,0,5.33,0,0,0,0,5.35,0,0,0,0,5.5,0,0,0,0,4.77,0,0,0,0,4.89,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529,4.24,0,0,0,0,4.79,0,0,0,0,4.85,0,0,0,0,5.21,0,0,0,0,5.12,0,0,0,0,5.36,0,0,0,0,5.59,0,0,0,0,4.79,0,0,0,0,4.88,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE,3.62,0,0,0,0,3.89,0,0,0,0,4.4,0,0,0,0,4.48,0,0,0,0,4.97,0,0,0,0,5.3,0,0,0,0,5.33,0,0,0,0,5.54,0,0,0,0,4.81,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034,4.1,0,0,0,0,4.24,0,0,0,0,4.79,0,0,0,0,4.63,0,0,0,0,5.12,0,0,0,0,5.3,0,0,0,0,5.5,0,0,0,0,5.63,0,0,0,0,4.83,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE,2.32,0,0,0,0,3.62,0,0,0,0,3.89,0,0,0,0,4.32,0,0,0,0,4.43,0,0,0,0,4.91,0,0,0,0,5.26,0,0,0,0,5.43,0,0,0,0,5.59,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539,2.91,0,0,0,0,4.1,0,0,0,0,4.24,0,0,0,0,4.6,0,0,0,0,4.36,0,0,0,0,5.19,0,0,0,0,5.52,0,0,0,0,5.58,0,0,0,0,5.67,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE,2.04,0,0,0,0,2.32,0,0,0,0,3.62,0,0,0,0,3.78,0,0,0,0,4.21,0,0,0,0,4.37,0,0,0,0,4.84,0,0,0,0,5.25,0,0,0,0,5.55,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044,2.76,0,0,0,0,2.91,0,0,0,0,4.1,0,0,0,0,3.87,0,0,0,0,4.36,0,0,0,0,4.6,0,0,0,0,5.26,0,0,0,0,5.5,0,0,0,0,5.66,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE,0.51,0,0,0,0,2.04,0,0,0,0,2.32,0,0,0,0,3.41,0,0,0,0,3.65,0,0,0,0,4.08,0,0,0,0,4.3,0,0,0,0,5,0,0,0,0,5.23,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549,1.4,0,0,0,0,2.76,0,0,0,0,2.91,0,0,0,0,3.8,0,0,0,0,3.43,0,0,0,0,4.47,0,0,0,0,4.91,0,0,0,0,5.36,0,0,0,0,5.48,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE,0.15,0,0,0,0,0.51,0,0,0,0,2.04,0,0,0,0,2.08,0,0,0,0,3.15,0,0,0,0,3.49,0,0,0,0,3.92,0,0,0,0,4.32,0,0,0,0,5.19,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054,0.79,0,0,0,0,1.4,0,0,0,0,2.76,0,0,0,0,2.58,0,0,0,0,3.43,0,0,0,0,3.76,0,0,0,0,4.61,0,0,0,0,4.9,0,0,0,0,5.48,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE,0.08,0,0,0,0,0.15,0,0,0,0,0.51,0,0,0,0,1.86,0,0,0,0,1.8,0,0,0,0,2.84,0,0,0,0,3.29,0,0,0,0,4.11,0,0,0,0,4.34,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559,0.52,0,0,0,0,0.79,0,0,0,0,1.4,0,0,0,0,2.3,0,0,0,0,2.17,0,0,0,0,3.46,0,0,0,0,4.16,0,0,0,0,4.74,0,0,0,0,4.89,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 60-64, female",BAR.PRM.SCHL.6064.FE,0.08,0,0,0,0,0.08,0,0,0,0,0.15,0,0,0,0,0.58,0,0,0,0,1.63,0,0,0,0,1.46,0,0,0,0,2.46,0,0,0,0,3.29,0,0,0,0,4.34,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064,0.51,0,0,0,0,0.52,0,0,0,0,0.79,0,0,0,0,1.25,0,0,0,0,1.75,0,0,0,0,2.12,0,0,0,0,3.49,0,0,0,0,4.13,0,0,0,0,4.89,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 65-69, female",BAR.PRM.SCHL.6569.FE,0.06,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0,0,0.28,0,0,0,0,0.68,0,0,0,0,1.35,0,0,0,0,1.03,0,0,0,0,2.81,0,0,0,0,3.29,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 65-69, total",BAR.PRM.SCHL.6569,0.39,0,0,0,0,0.51,0,0,0,0,0.52,0,0,0,0,0.88,0,0,0,0,1.06,0,0,0,0,1.87,0,0,0,0,2.06,0,0,0,0,3.74,0,0,0,0,4.09,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 70-74, female",BAR.PRM.SCHL.7074.FE,0.06,0,0,0,0,0.06,0,0,0,0,0.08,0,0,0,0,0.23,0,0,0,0,0.46,0,0,0,0,0.82,0,0,0,0,1.03,0,0,0,0,1.36,0,0,0,0,3.29,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 70-74, total",BAR.PRM.SCHL.7074,0.39,0,0,0,0,0.4,0,0,0,0,0.52,0,0,0,0,0.74,0,0,0,0,1.01,0,0,0,0,1.47,0,0,0,0,2.06,0,0,0,0,2.35,0,0,0,0,4.09,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 75+, female",BAR.PRM.SCHL.75UP.FE,0.06,0,0,0,0,0.06,0,0,0,0,0.06,0,0,0,0,0.22,0,0,0,0,0.42,0,0,0,0,0.66,0,0,0,0,0.97,0,0,0,0,1.31,0,0,0,0,1.73,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of primary schooling, age 75+, total",BAR.PRM.SCHL.75UP,0.39,0,0,0,0,0.4,0,0,0,0,0.41,0,0,0,0,0.7,0,0,0,0,1.01,0,0,0,0,1.4,0,0,0,0,1.92,0,0,0,0,2.27,0,0,0,0,2.65,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 15+, female",BAR.SEC.SCHL.15UP.FE,0.4,0,0,0,0,0.49,0,0,0,0,0.68,0,0,0,0,0.94,0,0,0,0,1.16,0,0,0,0,1.45,0,0,0,0,1.71,0,0,0,0,1.94,0,0,0,0,2.1,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 15+, total",BAR.SEC.SCHL.15UP,0.56,0,0,0,0,0.68,0,0,0,0,0.9,0,0,0,0,1.12,0,0,0,0,1.3,0,0,0,0,1.67,0,0,0,0,1.97,0,0,0,0,2.18,0,0,0,0,2.3,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 15-19, female",BAR.SEC.SCHL.1519.FE,0.99,0,0,0,0,1.19,0,0,0,0,1.36,0,0,0,0,1.82,0,0,0,0,2.1,0,0,0,0,3.59,0,0,0,0,3.98,0,0,0,0,3.83,0,0,0,0,4.25,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 15-19, total",BAR.SEC.SCHL.1519,1.09,0,0,0,0,1.33,0,0,0,0,1.56,0,0,0,0,1.87,0,0,0,0,2,0,0,0,0,3.61,0,0,0,0,4.08,0,0,0,0,3.89,0,0,0,0,4.22,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 20-24, female",BAR.SEC.SCHL.2024.FE,0.68,0,0,0,0,0.68,0,0,0,0,1.53,0,0,0,0,1.97,0,0,0,0,2.2,0,0,0,0,2.52,0,0,0,0,3.8,0,0,0,0,4.06,0,0,0,0,3.88,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 20-24, total",BAR.SEC.SCHL.2024,0.96,0,0,0,0,0.96,0,0,0,0,1.84,0,0,0,0,2.08,0,0,0,0,2.22,0,0,0,0,2.71,0,0,0,0,3.96,0,0,0,0,4.14,0,0,0,0,3.93,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 25+, female",BAR.SEC.SCHL.25UP.FE,0.18,0,0,0,0,0.27,0,0,0,0,0.37,0,0,0,0,0.57,0,0,0,0,0.81,0,0,0,0,1.07,0,0,0,0,1.3,0,0,0,0,1.54,0,0,0,0,1.71,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 25+, total",BAR.SEC.SCHL.25UP,0.34,0,0,0,0,0.46,0,0,0,0,0.59,0,0,0,0,0.78,0,0,0,0,1.01,0,0,0,0,1.3,0,0,0,0,1.57,0,0,0,0,1.79,0,0,0,0,1.92,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 25-29, female",BAR.SEC.SCHL.2529.FE,0.44,0,0,0,0,0.68,0,0,0,0,0.68,0,0,0,0,1.52,0,0,0,0,1.94,0,0,0,0,2.11,0,0,0,0,2.36,0,0,0,0,3.62,0,0,0,0,3.61,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 25-29, total",BAR.SEC.SCHL.2529,0.68,0,0,0,0,0.96,0,0,0,0,0.96,0,0,0,0,1.84,0,0,0,0,2.05,0,0,0,0,2.28,0,0,0,0,2.54,0,0,0,0,3.76,0,0,0,0,3.68,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 30-34, female",BAR.SEC.SCHL.3034.FE,0.44,0,0,0,0,0.44,0,0,0,0,0.68,0,0,0,0,0.72,0,0,0,0,1.5,0,0,0,0,1.96,0,0,0,0,2.09,0,0,0,0,2.17,0,0,0,0,3.28,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 30-34, total",BAR.SEC.SCHL.3034,0.68,0,0,0,0,0.68,0,0,0,0,0.96,0,0,0,0,0.95,0,0,0,0,1.84,0,0,0,0,2.14,0,0,0,0,2.31,0,0,0,0,2.34,0,0,0,0,3.4,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 35-39, female",BAR.SEC.SCHL.3539.FE,0.14,0,0,0,0,0.44,0,0,0,0,0.44,0,0,0,0,0.67,0,0,0,0,0.76,0,0,0,0,1.48,0,0,0,0,1.97,0,0,0,0,2.04,0,0,0,0,1.85,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 35-39, total",BAR.SEC.SCHL.3539,0.35,0,0,0,0,0.68,0,0,0,0,0.68,0,0,0,0,0.95,0,0,0,0,0.93,0,0,0,0,1.81,0,0,0,0,2.23,0,0,0,0,2.22,0,0,0,0,2.01,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 40-44, female",BAR.SEC.SCHL.4044.FE,0.14,0,0,0,0,0.14,0,0,0,0,0.44,0,0,0,0,0.47,0,0,0,0,0.67,0,0,0,0,0.81,0,0,0,0,1.44,0,0,0,0,1.81,0,0,0,0,1.85,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 40-44, total",BAR.SEC.SCHL.4044,0.35,0,0,0,0,0.35,0,0,0,0,0.68,0,0,0,0,0.68,0,0,0,0,0.93,0,0,0,0,1.05,0,0,0,0,1.77,0,0,0,0,2.07,0,0,0,0,2.01,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 45-49, female",BAR.SEC.SCHL.4549.FE,0.06,0,0,0,0,0.14,0,0,0,0,0.14,0,0,0,0,0.43,0,0,0,0,0.5,0,0,0,0,0.65,0,0,0,0,0.88,0,0,0,0,1.52,0,0,0,0,1.6,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 45-49, total",BAR.SEC.SCHL.4549,0.21,0,0,0,0,0.35,0,0,0,0,0.35,0,0,0,0,0.68,0,0,0,0,0.68,0,0,0,0,0.92,0,0,0,0,1.19,0,0,0,0,1.82,0,0,0,0,1.85,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 50-54, female",BAR.SEC.SCHL.5054.FE,0.02,0,0,0,0,0.06,0,0,0,0,0.14,0,0,0,0,0.14,0,0,0,0,0.41,0,0,0,0,0.54,0,0,0,0,0.64,0,0,0,0,0.85,0,0,0,0,1.6,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 50-54, total",BAR.SEC.SCHL.5054,0.1,0,0,0,0,0.21,0,0,0,0,0.35,0,0,0,0,0.36,0,0,0,0,0.68,0,0,0,0,0.76,0,0,0,0,0.92,0,0,0,0,1.15,0,0,0,0,1.85,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 55-59, female",BAR.SEC.SCHL.5559.FE,0.01,0,0,0,0,0.02,0,0,0,0,0.06,0,0,0,0,0.14,0,0,0,0,0.14,0,0,0,0,0.39,0,0,0,0,0.59,0,0,0,0,0.72,0,0,0,0,0.82,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 55-59, total",BAR.SEC.SCHL.5559,0.07,0,0,0,0,0.1,0,0,0,0,0.21,0,0,0,0,0.31,0,0,0,0,0.38,0,0,0,0,0.66,0,0,0,0,0.87,0,0,0,0,1,0,0,0,0,1.09,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 60-64, female",BAR.SEC.SCHL.6064.FE,0.01,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0.07,0,0,0,0,0.13,0,0,0,0,0.14,0,0,0,0,0.37,0,0,0,0,0.56,0,0,0,0,0.82,0,0,0,0,0,0,0,0
China,CHN,"Barro-Lee: Average years of secondary schooling, age 60-64, total",BAR.SEC.SCHL.6064,0.06,0,0,0,0,0.07,0,0,0,0,0.1,0,0,0,0,0.18,0,0,0,0,0.28,0,0,0,0,0.36,0,0,0,0,0.64,0,0,0,0,0.83,0,0,0,0,1.09,0,0,0,0,0,0,0,0
